inputName,size,goal,a[size][size]
values_53,21,30,"[[17346, -4285, 12819, 20247, 9545, 8279, 5534, -23568, -16075, 3541, 537, 23511, -7352, 18699, 29904, -4900, 3888, -30683, -17099, -11073, 1223],[-990, -13401, 12411, 16500, -18918, -25361, 23418, 6826, 3196, 27231, -316, -16327, -23797, -17376, 19115, -13217, 1564, -17878, 21931, 32307, -16188],[7894, -4509, 19387, -711, -14208, 8258, -23626, -18328, -192, -4092, 27635, -13678, 23426, 7518, 20700, 11074, 5741, 32526, -19587, 30620, 27634],[30884, -14800, 6358, 20855, -10724, -30835, -22667, 25709, -12360, -21282, 22785, -25715, 16405, 6104, -7034, 26257, 24441, 5797, 1057, -10750, 26677],[5717, 23118, -28867, 3797, 4089, -23657, 31485, 13262, -25099, -27258, 4015, -3762, -12477, 9067, 1767, 17408, 10862, 23123, -9374, -1285, -6407],[17605, -3458, -18973, -30697, -17137, -22382, 29236, 30389, -29979, -29917, -21153, 29006, 6851, 1924, -16114, 180, 13775, 22393, 10681, 12701, -11427],[-8291, -30629, 21893, 6098, 2621, 22643, -9671, -3772, 29833, -7662, 2653, 20685, -15166, 11830, -15328, 25930, -8896, -19352, -25371, -17475, -26223],[914, -21146, 20014, -17734, -31394, -27601, 6697, 21645, -9051, 31291, -26285, -9000, -9017, 2435, 7551, 12849, -26924, -24539, -8982, -5480, -28366],[3362, 11358, 25750, 22595, -25676, 4442, -4229, 12734, -13032, -32442, -28370, 131, 12430, 9670, -3534, -11940, -22133, 5289, -17315, -16975, 30567],[27014, -7762, 22356, 10267, -10746, 26593, 18215, -16963, -7244, 163, -480, 23948, -23619, -7934, 36, 16348, 11457, 7828, -25658, -9281, -22296],[5881, 6833, -24328, 20605, -3129, -3780, 21036, -10642, 10441, -2328, -4979, -1362, -24144, -19316, -28737, -16943, -27812, -11216, 3121, -546, -26333],[-15777, -10293, -31231, -32426, -30977, -4436, -8710, -15785, 30783, -17543, 26131, 18115, 17664, -15083, 16812, -29197, 12003, -29589, -24914, -23785, 30480],[-2101, -18069, 3328, -22509, 10390, -7442, 29260, -1147, 19355, -16513, -21115, -14429, 32662, 19969, 11528, -6143, -17458, -30452, 23572, -30242, -17365],[-30719, -23650, 14186, 32424, 31089, -8843, 1118, -7915, 25582, -6074, 7760, -10497, -15503, 25003, 13049, -15905, -17923, 17515, -1985, -22847, 27203],[23202, 20782, 6373, -24162, -18547, -27468, -5376, 8582, 8669, 29186, 19436, -13974, 26134, -2938, 26213, -29371, 7352, -21017, -23411, -18858, -18712],[-4902, 20732, 9743, 32389, -25546, -18704, -17517, 26838, 6473, 8514, 32178, 27291, -7790, -12913, 668, -27089, -23250, 20042, 10119, 22419, -19385],[30205, -6382, -32425, 17941, 29455, -18065, 21549, -3113, -12847, -997, -11404, 9556, 8989, -4135, -17856, -24770, -20970, 5068, 10312, -3029, 26709],[31063, 27995, 6234, -10556, 6658, -21483, -27587, 17388, -24573, -5584, -4318, 15547, 25248, -13244, 17311, 20103, -171, -17644, -31948, 26503, -29956],[4508, 30197, -30788, -136, -27282, 2819, 25991, -8853, 27119, 30196, -16304, -15057, 14149, 8804, -28308, 21813, -23831, 6748, 9973, 428, 3724],[14477, -10021, -15677, 18054, -24385, -14634, 9970, 8454, -3392, -16005, 30160, -4580, -14270, 30168, -22758, -7564, -12705, 21607, 5590, 28874, -31392],[-4390, 22693, 13035, -27480, -25753, 18356, 6148, -24886, -11410, -31048, 12892, 25892, -8812, 25588, 31394, 5764, 14051, 24193, 14890, -4244, -6336]]"
values_43,18,30,"[[7101, -25051, 21515, 24722, -17749, 333, -13554, 23767, -3933, -9995, -21027, -30188, 11862, 8305, -16664, 29321, -11695, -7208],[-5799, 9781, -27150, -10038, -25963, -24, -454, 25242, 18188, -3067, -7570, 31712, -18335, -32410, -29520, 11670, -18215, -31296],[-29546, -27744, 10540, 22930, -22380, 21604, -23576, 9650, 28287, 23016, 4315, 23586, 27288, 30141, -22065, 29097, -26418, -32612],[-6649, -31623, -24859, -27172, -29043, 14703, -116, -5115, 4909, 22681, 24853, -23823, -9254, -9562, 6121, -25077, 7080, 31532],[15779, -8944, -28507, 21026, -31107, 25758, -1576, 19644, -6118, 15225, -605, 8019, -10581, 32399, 22756, -11433, 22686, -26620],[11417, -16855, 13170, 20771, -32512, 12903, -19267, 11829, -24275, -19819, 10272, 3612, -15496, 1212, 1999, -10625, -22541, -18838],[10758, 8555, 8286, 1115, -20041, 3652, -31168, -32696, -13820, 704, 29728, -13568, -22102, 649, 8841, 19493, 2245, -31802],[28526, 29364, 19591, 6946, -29171, -27160, -28634, 12835, -3821, -18440, 5698, -17438, 5851, -32168, -12350, -28159, 2203, -3728],[-10119, -6723, 27328, 14739, -7441, 17829, 21075, 16460, 28264, -23550, -25188, 7279, 22981, 25990, -12238, 25448, -15090, -26168],[-5351, -2259, 6142, 15553, 24859, -31569, -2588, -706, -26647, 27487, 27862, -4561, -1769, 21971, -14315, 9224, -29264, 21788],[22213, -3490, 19836, 6757, -6908, -4502, 16226, 5634, 28255, -22768, -11765, 28521, 12014, 17484, -1358, -2968, -16733, -12459],[18092, -22022, -8450, 11264, -13487, -23702, 16437, -24476, 29116, 25749, -21228, 20558, -29185, 21932, -5619, -5798, -18221, 7750],[-13357, 3247, -31560, -11030, 23732, -32730, -20684, -203, 13753, -1942, 27873, -24433, -26208, -1089, -855, 14448, 17869, -16312],[-27035, -13610, -10243, 7858, -18469, -22431, -31916, 3978, 21887, 16259, 112, 12780, -13694, 16297, 20180, -21540, -13358, -9256],[19810, -16221, 17927, 32188, 22643, -30450, -16405, -31869, 7140, -4513, 23070, 3449, 16364, 32299, 29942, 25060, -20330, -27940],[-31286, 10717, 31239, -10906, -5213, 617, -23894, -32520, 30311, -17306, 12850, -12132, 9764, 824, -18746, 23001, -29318, -7729],[25063, 20518, -18524, -14525, 2835, -6088, 4806, -1536, 13118, 20481, -32310, -15515, 16446, 18371, -19445, -26117, 30781, 28984],[-15028, -27777, 5663, -29017, 8684, -1426, -17549, 20384, 18404, 11498, 15036, 3582, -31854, 22170, -18808, -25644, 3216, 197]]"
values_42,18,12,"[[-10915, 19518, 30775, 21532, -8062, -30282, -8261, -2510, -4953, 3171, -16526, 28837, 15184, 10048, 2705, 6874, -84, -19700],[-10657, -31776, 6904, -11362, -28991, 5250, 1387, 29914, -16897, 23071, 14753, -9031, 6471, 13913, -8722, -988, 25912, 20365],[-6607, 12063, 3616, -727, 18285, 4140, 17446, -23190, -9541, 12252, -15148, 6027, 20506, -11005, 26879, -14582, -2612, -10417],[9003, 25119, 428, -25433, 27754, 25360, -21307, -7826, 975, 23846, -4520, -26890, -26236, -11563, -2295, 17856, 3980, -14974],[-22801, -17056, -14560, -16159, 24993, 19482, -962, -8440, 19753, -2290, 16100, 20580, 23669, -3629, -10037, -27638, -1929, 29786],[-22495, -9757, 25501, 14114, -25480, 15108, 22921, 9752, -15114, -17986, -6191, 9064, 26144, 9757, -16031, -12878, -12875, -20673],[-7609, 1473, 10322, -22384, 15712, -31056, -25389, 27398, -3810, 28261, -20944, 22669, 10082, 14112, 13808, 23299, -18203, -9023],[23958, -20937, 21489, -5247, -6128, -21336, -19120, 7916, -28356, -18241, 25370, 30122, -25570, -2423, 26075, -12343, 4874, 10254],[-28585, 6005, -23126, -1245, -25706, -6649, 2535, -23777, 21502, -2991, -22891, -6985, -28999, 8966, 26475, -16737, 26034, 856],[-16201, 23337, 8466, 1005, -13222, -23734, -32765, -16027, 16670, -3557, 31183, 26413, 28395, -31144, -32279, 12000, -18414, -13174],[-5658, -23758, -3032, -8553, -28321, -4489, 12330, -32473, 31437, 3270, 30783, -21955, 22522, 19426, -25170, -4798, 3588, -9762],[-28321, 22520, -23803, 23248, 22302, 22543, 2722, -30113, -18220, 23543, -24293, 24373, -1045, 31419, 11765, -13306, 15070, -25074],[21690, -27528, -11982, 10071, 31474, 6116, 23022, 22890, -15168, -1443, -24172, 30101, -24904, 10058, -26932, 23260, -25443, 26034],[679, 2485, -30409, -4836, -4596, 15981, -10121, -10494, -7678, -3616, 9094, 9581, -4501, 11249, -21442, 31245, -18963, 24588],[10173, -9912, 18189, 24283, 29951, -16469, 16303, -16271, -5125, 20062, -1469, -21504, -12033, 5809, -11021, 2382, -13092, 20702],[619, 27429, -31479, -26943, -15922, -547, -32362, -1647, -22604, 21711, -32114, 20884, -31112, -13654, 14040, -617, 32600, -4343],[23192, 24070, -24741, 6274, -26871, -8785, -21198, -20447, -14557, -26433, -31035, -13752, 24323, 23427, 21466, 16182, 27628, 22812],[-32119, -26040, -9839, -21276, 2957, 14201, -1884, -24709, 29457, 2952, 10462, -31964, -28386, -12022, -25168, 8499, 26345, -21569]]"
values_0,24,6,"[[-1557, 15960, -9858, 18450, -25315, -8055, -2813, -31084, -26185, 3917, 19804, -28019, -12509, -23936, 12506, -30908, 10622, -31977, 16307, -25085, -8698, -21362, 24274, -9248],[-22557, -11151, -4252, 474, -8758, -8632, -25710, 12551, 28207, -23776, -5898, 22931, 29936, 12885, 5594, -19756, 22926, 29509, 5441, -21358, 9044, -17530, 7733, -11698],[-3162, 18566, 18373, 23169, -5785, 19139, -24829, 11704, 2109, -15698, -28054, 2778, 7705, 6187, 18108, -12299, -9748, 10748, -24479, -12196, -5256, -25600, -24423, 14905],[12800, 6275, -10848, 28938, 7739, -15716, 4450, 15743, 1291, -31901, 2512, 32616, -12110, -6514, 30192, -13611, 9582, 5278, 26571, 7930, 12725, -9048, -25860, -8061],[-12123, 31154, -13398, 7428, -13676, 19240, -15927, 11628, -15056, -23183, -2334, -8796, 8510, -25176, -23385, 25565, 12058, 30292, 17656, -31858, 4828, 27573, 23658, 31364],[16895, 7852, -26145, -8542, -7691, -14321, 851, -30057, 10013, -143, -32399, 5694, 10001, 21664, 19767, -31425, 29758, 10013, 28403, 18115, 14988, 0, 24205, 19658],[29906, -2671, 28057, -31591, 6411, -19592, -22126, -25676, 28739, 32182, 14884, -9549, -12879, -7304, -3200, -32105, -8741, -8834, -26794, -5124, -14727, -32073, 4989, -13427],[-7487, -27160, -18708, -20554, -16860, 9738, -26940, -25926, 21882, 7338, 7308, 5093, 5212, -28757, -828, 25634, -15069, -24464, -14313, -9724, -14263, -7389, 29538, -10147],[31407, 28255, 14552, -26513, -13600, 30498, -17980, 13653, -31234, 356, -15927, -29834, -17816, -21550, 13985, 30924, 32437, 7293, 16266, 29321, -22476, -10429, 5890, -19749],[-18761, -32332, 2932, 14645, -10228, 7226, -7968, 27063, -27431, 6749, 24978, -26565, 16607, -4738, 503, 21671, -28382, -18020, -30398, 5104, -792, 1104, -12192, 4203],[27187, -27134, -5386, 25082, 30718, 3362, -19110, 6782, -6450, 11090, 19871, -13126, -29690, 7516, 10855, -20631, -1988, -29966, 10740, -4996, 6005, 7410, 6973, -24676],[-6180, 26248, -28035, 20958, 19494, -8509, -28211, 11189, 30348, 11012, -5009, -3006, 16030, -5004, -10554, 5335, -20238, 18533, 26201, -8197, 20473, -26312, -30034, 24857],[15535, -7847, -22601, -26194, -2610, 11204, -15313, -6798, -22397, 9415, -29892, -20963, -32681, 14900, -23237, -20473, 10225, -3891, -3510, 9458, 16657, 3704, 27392, -15313],[26772, -30937, -21994, 7396, 16573, 24032, -8057, -16733, -27026, -5247, -20176, 11718, -32601, 29215, -4095, -30626, 29821, 11339, -11938, -23132, -860, -4103, -31812, -21451],[25696, -24591, -29639, 25744, -19751, -9549, 21073, 2596, -31904, -12556, -16682, 11388, -31007, -30969, -11556, -31273, -6233, 12118, -32190, 20445, -31744, -465, -9495, 8049],[25469, -5287, 4599, 19512, -16917, 27952, -24057, -31507, -30833, 22657, -32413, -6308, -20265, 2032, 4069, 7780, -32475, 291, -31148, 19439, -4680, -22094, -31704, 18123],[-30881, -28389, 16809, -621, 10992, 20799, 13036, -26530, -17203, 32319, 13674, -18046, -5863, 26869, 18497, -13820, 31340, -30267, -7832, -26425, 32716, -10383, -12444, -11492],[-29985, 19298, 6582, -8992, 10719, 4715, -9122, -19829, 18771, -14757, 20174, 18248, 23112, -28857, 18460, 10464, -21396, 30086, 4038, -6402, -18124, -27219, 25773, 8010],[11557, 879, 2576, -10043, -7452, 19489, 6168, 23525, 486, 11357, 30692, 32264, 3878, 28762, 15422, -25967, -28433, 9817, 17367, -155, -29266, -3150, 29968, -30158],[-20872, -29927, -10533, -29650, -15367, 21150, 9148, 24214, 29811, -20807, 15955, -23129, 15793, 14762, 15928, -1300, -2326, 5673, 21935, -15060, -17188, 24215, 7697, -20135],[-16823, -3271, 6113, -7846, -27046, 14016, -2890, 11920, -5839, 8854, 6716, 3643, -24410, 5542, -23037, -29071, -17642, -2745, 16475, -21169, -2710, 2083, -17261, 3041],[-12824, 25540, -13438, -10850, -19410, 6927, 17450, -9039, -6461, -1196, 5323, 13739, -11051, 31796, 11340, 26783, 21472, 28175, 1073, 4933, -16644, 32567, 138, -1746],[22564, 19907, -27826, 20882, -13288, 14717, -17034, -12980, 4945, -656, 16074, -19875, 18685, -13214, 30380, 31320, -11204, 31568, -13168, -12964, 13930, -6786, -32313, -31376],[-2091, 22169, -26319, 18799, -31066, -28157, -5513, -28035, 32466, -28384, 10438, -13195, 3328, -14649, 525, -16744, 29510, 8042, -14064, 3943, 5652, 3844, 22231, 32109]]"
values_61,10,32,"[[-13900, 18888, 25424, -31982, -17916, 4275, -29762, -26420, 20410, -16103],[16707, 10480, -21017, 29600, -968, 134, -11803, 3151, 31681, -12706],[-8333, 6647, -29087, -22293, -26694, 19206, -17437, -21455, -12004, -24519],[-2191, 30464, 1108, 7662, 23879, -6198, 23697, 29372, -23888, -7949],[7584, 2980, 26922, -26263, -16860, -22799, -11601, 32186, 18797, -21635],[-6918, -14480, 32424, 18444, -31204, -8159, 16612, 12287, -21780, 24498],[-6587, -14949, -5784, -9015, -31827, 13016, -30019, -3745, -3505, -23954],[362, 15198, -1019, -8994, -9372, 7433, 7473, 18545, 2036, 3114],[-24152, -15734, 26416, 20292, -1249, 17132, -6894, 24314, 11, -23428],[-31894, -1159, 5431, 4392, -2533, 30398, 18161, 30898, 30886, 9825]]"
values_97,10,7,"[[14268, -21098, 26685, 9342, 16710, 6218, 6936, 32594, 16024, 15483],[-22943, -15088, 23057, -25604, 12998, 17265, -25968, -17372, -29778, 11307],[27640, 17500, -20998, -3989, 29267, -15567, 30066, -8148, 6538, 19],[-28185, 2548, 14115, 1789, 12954, -12279, 25748, 27538, 13033, -16816],[-15090, -28388, 15995, 2804, -4538, 2650, 30182, -23466, 3735, 7228],[2244, -32171, 28054, -11131, -25972, -25042, 3882, 20191, -17061, 30167],[-29637, -181, -9440, 9015, -31689, 11865, -23717, 3128, 17430, 22547],[-8237, 17167, -26438, -24943, -13570, -4619, 2025, -23808, -17681, -13525],[14659, -25153, 14272, -25938, 16868, -8726, 27942, -7941, -1363, -16524],[20876, 9645, -2643, -15656, -8246, 19649, -6328, 26942, 6905, 14299]]"
values_14,12,27,"[[-14796, -2056, -11866, -2666, -24970, 17919, 4874, -14301, -30703, 11163, 28367, -13866],[-25259, 11984, 31150, 1583, 22397, 2759, -5641, -19482, -24243, -9746, -22877, -9176],[-20470, -21777, -14589, 28612, -22741, 16747, -10041, -12081, -15777, -8694, -12636, -7753],[-10047, 27578, -14940, 23059, 29450, -20825, -18492, -14138, 1132, 7680, 26223, 12718],[10211, -9429, -26839, 4306, 19152, -23595, -6822, 12794, 26700, 27652, 12761, 4877],[-2690, 4723, -14708, 4656, 28943, -6150, -29390, 9670, -4230, -5846, -15714, -16672],[-6452, -21940, -6155, -13253, 30783, 31560, -2788, -14788, -18519, 6234, -17244, 13374],[17534, 20094, 23775, 6237, -19436, -26738, 969, -32327, -2662, 8719, 27414, -27990],[-1169, -13516, 31295, -31360, -19448, 8338, -21904, 23013, 7689, 22445, -17783, -18826],[28735, -29018, -12444, -4917, 18536, 5568, 31362, -17790, 8152, 603, -14047, -27630],[-5712, -15208, 31689, -12276, -12023, -1825, 32538, -20366, 6812, 16709, -20501, -27288],[28679, -24034, -10571, 26797, -6992, 19875, -11780, -24336, -6169, -26881, -3277, -16780]]"
values_87,14,7,"[[9260, -32489, -11362, 5985, 26605, -4007, -8454, 6225, -9961, -13889, 25599, -12068, -31135, 26190],[74, 10532, -23700, -8392, 26055, 11725, 20756, -26135, -32499, -8946, -28752, -312, 1559, -24834],[14238, 29349, -15064, 12027, 15730, 29543, -26302, 8961, -4085, -17843, -23196, 20535, 19640, -26511],[-23761, -29552, -20680, -32589, 21647, -4633, -5117, 9603, -31417, 10050, 2473, -28944, -13633, 24975],[-11813, 3573, 14869, 12046, 17398, 16624, -4792, -27501, 4952, 3472, 12129, 21980, -11488, -21836],[-6115, -881, -28446, 24744, 11634, 27576, -31589, 22643, 22477, -32573, 23950, -8281, -10149, 32241],[-26051, 31143, 19121, -31656, 2255, -5476, -20336, -28821, -7374, -28396, -19342, -18333, -9478, 31550],[6141, 17657, 14178, 2424, -13042, -22500, -28684, -22902, 24710, -29059, 10354, 31003, 30601, -24360],[1308, 8142, -6941, -26967, 9066, 17132, 2160, -13465, 11154, 12726, 9236, 15664, 21382, -22979],[-19665, 2428, 28288, -8065, -18681, -4443, -23881, -20881, 1861, 26675, 31940, -13663, -15667, 15705],[-3353, -9842, -29294, -10517, -8106, -24145, -3854, -27672, -32215, 3729, -24369, -13865, -5623, 22962],[-20227, 4672, 4191, 16679, -6277, -26099, 21930, 28700, 25848, -23926, 23955, -16154, -29883, -31308],[-6674, -3235, 10985, 17169, 11264, 16629, 13340, 1804, 29951, -25452, 31958, 14163, 11590, -27893],[-11129, 25210, 13473, -21056, -11184, -26332, 10204, -12296, -20875, 17817, -10585, -2940, -2234, 12681]]"
values_50,21,6,"[[-4830, 27754, -9402, -28608, 6410, 12832, -717, 19067, 6623, 225, -31608, -24726, 14857, -15770, -24243, -2610, 28048, -28482, -2733, 17658, 20036],[-16511, -28276, 6807, -22114, 1689, -926, -19417, 22553, 15894, 14384, 748, -14821, 10242, -11319, -30424, -1654, 27107, 29060, 4084, 16677, 4133],[5960, -19629, 18564, -27395, 1136, -74, 10017, 29531, -13687, 11951, -32181, 14574, 2669, 31966, 1637, -1319, -24819, 20868, 18757, -19296, -981],[-7850, -29772, 29677, 15385, -31612, 10634, -28958, -11188, -14436, 13471, 29252, 18114, 19955, 5760, -5425, 15423, -30990, 30941, 4003, 10311, -1215],[-10859, -6215, 4421, -12965, 942, 10654, -19898, 22924, -21937, 15706, -9700, 25057, -290, -32479, 14831, 2962, 17682, 1489, 24201, 32607, -7971],[-16957, 30600, 8256, 12055, 18864, 14122, -11162, -15784, -15990, 22993, -18460, -18871, -3, 10554, -24773, 6511, 651, -24143, -29678, 9501, 11098],[20314, 23237, -17835, 10482, 23714, -14719, 11921, -20433, 14124, -5789, -5757, -4525, 20063, -15907, -24030, 22741, 2, 27195, 15086, -17809, 8476],[15004, -23624, 25522, -25968, 14001, 21677, 1367, 14518, 31292, 27052, 31044, -32440, 27174, 15908, 16844, -20404, 19506, 28238, 12502, 15364, 28758],[-10989, 8724, 7943, 3857, -15962, 25531, 25129, 16894, 18795, 17655, 22146, 21056, 29286, 940, -30832, -7127, -9904, 9794, 7658, -9438, -8776],[-10390, 24226, -23961, 28179, 5498, -3487, -11026, 2864, 5993, 4588, -15538, -11862, 19817, 30120, -24207, 3502, -14331, -28831, -23412, 25915, 6039],[14181, -7847, 8102, 24607, 2337, -10690, -1078, 21265, 8589, -12558, -17655, 11297, -15240, 19107, 18494, 24218, -32024, 22295, -5519, 9699, 30657],[1016, 22583, -19671, -9117, -27222, 27749, -17549, 1789, -2570, 31008, -9942, -31433, 6039, -17833, 11368, -20721, 20045, 26938, -31046, 2662, -7102],[-19972, 24689, -8243, 7854, 10272, 4609, 5626, 8359, 18826, -1889, 25014, -9093, -23345, 6034, -12143, 10393, 28096, -907, 29243, -5787, -26301],[-6045, -465, -30710, 19683, 23891, 2212, -8640, -12551, -19816, 29196, -24968, -18779, -30617, -3962, -10856, 977, 393, -12762, 1406, 32309, 6671],[-24696, 1075, 5645, 23337, -26163, 25777, 10333, -498, -8692, -32137, -13759, 27185, -8196, -17940, -22546, 13973, 26961, -4501, -3560, 21871, -16377],[-9070, -17367, 30371, -23715, -23820, -32401, -9629, -10014, 6038, 7209, 19603, -6672, 19887, 16961, 8219, 1592, 12122, 20816, -4630, 1305, 25342],[-15430, -140, -17928, -9099, -15846, -19221, -22696, -23854, -24375, -16154, -17592, -4524, 24378, 12344, -26143, 28913, 4069, 22478, -2858, -4144, -22477],[834, -16583, 22082, 19933, 17201, 19357, -22859, -18228, 7952, -11219, 14789, -21778, -6616, -20941, 28707, -26793, 29342, -5928, 11575, 11853, 20526],[-8315, -26521, 27240, 31970, 21941, 28562, 21893, -9261, 18400, 22093, -7915, 17796, -29145, -27032, -20548, 16743, -2602, -31545, 32320, 16258, 10556],[-30524, 10760, -16137, -2976, 13717, 11471, 17221, 16575, -4107, 12866, 24930, 21734, -22892, 1310, -8273, -2764, -6110, -18290, 23748, -75, -27897],[-12541, -21923, -17035, 25334, 11330, 21012, -11937, 30227, -16332, -24124, -28522, 22423, 17824, -13532, -18727, 8920, 22499, 5623, -25782, -7055, 30446]]"
values_83,14,30,"[[-19992, -32329, 9206, -20666, 22639, 1517, -9544, -13941, -21651, 9419, 13713, -25422, 24438, 21655],[-21422, 13068, -12589, -7008, 1998, -23702, 3593, 32481, 30100, 8707, -31321, -24141, -18253, 7040],[6924, -31724, 9032, 15190, 4674, -11936, 16567, -17353, 22745, -31288, 2723, 5608, -27237, 23547],[-29035, -892, 30049, 4185, 12912, 15446, -30212, -15396, 4108, 22964, 15020, -16373, -13951, 26388],[-11679, 19655, 16370, 8985, 11506, -1959, -19120, 596, -14354, 23403, 31000, 7498, 6088, 27281],[21060, 11880, -10091, 5029, -11635, 27279, 29675, 7688, 13532, 6507, 3042, 10023, 12044, -702],[29075, -15920, -18820, 21210, -25442, 30104, 30649, 1714, -19498, -10459, 20043, 11642, 30924, -23798],[-22530, 8621, -18764, 22060, -13732, -31891, 17895, 4913, -27789, -14997, -28322, -3170, 2699, 5904],[23151, 10066, -15543, 26011, 16594, -7103, 19279, -22705, -23979, 18334, -8738, -16997, -31990, 9437],[-8281, 25330, 3105, 769, 18600, -24534, 7489, 27847, 2817, 21810, 25096, 2943, -18745, -2086],[23977, -16290, -27716, -22054, -8274, -8920, -19579, -4153, 22453, -30170, -19752, -23516, 31428, 11899],[-5531, 12370, 26495, -12185, -23505, 8826, -31133, -27952, 6027, 1192, -14063, 23137, -18357, -11287],[-30623, -13300, -3927, -24465, 19090, 14730, -27068, -32141, 27775, -27001, 8097, 24268, 25255, -10019],[-787, 3346, 32691, -11873, -27547, -24975, -8607, -32241, 304, -30235, -32556, -16355, 5616, -20942]]"
values_67,10,7,"[[-1877, -3960, -17385, -5917, -32097, 9366, 3420, -21723, -10296, 11134],[5033, -2344, 5784, 9325, -16249, -24143, 30528, -11647, 18907, -3896],[30991, 21208, -19319, 2913, -2887, -5532, 2529, 5358, 11607, -15879],[-23534, -28774, 28089, 27537, 5216, 13415, 1830, 7822, 16568, -27695],[25587, -17247, -13050, -17339, -5121, -14245, -7093, -31359, 2814, -3123],[-31280, 11341, -10489, -24701, 14478, 22657, -16388, -23123, 26545, -16558],[-10661, 2382, 15752, 18571, -17192, -8878, 15980, -18951, 7515, 19867],[-16388, -23856, -1287, -8850, 741, -18775, -19580, 31697, -1812, 3209],[15311, 25864, 21827, -25063, 31559, 3779, -30729, 7251, -4317, 3756],[15408, -5360, 24805, 30625, -31665, 3057, -29760, -5012, 17099, -11193]]"
values_86,14,4,"[[9530, -23053, 23538, -23187, 21799, -5241, 23147, 25955, -183, 1632, 734, 16544, 2301, -26075],[27522, 7142, -13838, 1625, 11501, 7007, -4094, -8329, -17601, -31802, 28618, -19124, 2806, -10205],[-6143, 4653, -12481, -4863, 7877, 2349, -457, 1774, -31343, -11893, 26513, 14607, 5027, -20287],[-11957, -28174, -26491, -4432, 28129, -15033, 2500, -31523, -10248, -27203, -19699, 6715, -2274, 31325],[-31318, 1326, 11438, 14847, -220, 24993, -21467, -28716, -24399, -22685, -21412, -2278, -12981, -23517],[-10546, 28202, 16508, -16167, 2997, -12242, -26484, 404, 31143, 13826, 12686, -31997, 20088, 15694],[20343, 22111, 14766, -1661, -25138, -17468, 24945, -12961, -5351, 30761, 3312, -28431, -1174, -13495],[24560, -16014, -30213, 20966, 31764, 21469, 17832, 9009, -739, 2915, -10114, -7851, -16144, -13819],[-26474, 2031, -27452, -15935, -11501, 30159, 11393, 8294, -6532, -724, 4066, 22107, -11941, -297],[-21673, 23652, -25231, 2967, 13593, -7185, 8770, 10234, -16199, 27439, 2, -9857, -3744, -6410],[6407, 13168, -12118, 17020, 22966, 13582, -6079, -4546, -28485, -27020, 31503, -10972, -6273, -20269],[25421, 29529, -32506, 5927, 22782, -5428, -6398, 3850, -29520, 28196, 10777, 16227, -7392, -2140],[-17613, -22886, -23621, 652, 3370, -20217, -9511, -302, 807, -29556, 27670, -29326, 14346, -1005],[5163, -24803, -26508, -13437, -19834, 1271, 17127, -14771, 27225, 13463, -9434, -9632, 17240, -30]]"
values_23,4,30,"[[-9297, -16381, 21676, 30471],[-4520, -8952, -4640, -16481],[-27398, -20802, -26986, 3298],[-7773, -7314, 27367, -1631]]"
values_64,10,27,"[[28810, 14001, -18096, 23024, -6627, 22824, 5028, 18308, 16904, 31107],[-31944, -4871, 25157, -26583, -13832, 14022, -19549, -26381, 30208, 22378],[-1697, -10558, 26396, 11966, 8576, 22471, -31060, 28148, -21646, 14731],[10163, 6475, 30783, -25462, 11607, -19, -17876, -157, -31756, 13510],[26032, -267, -11513, -24460, -843, -17606, 30869, 14291, -17833, 32380],[8611, 32757, -14500, -12971, 31111, 11001, -30806, 19757, -16257, 2116],[-21605, 5624, 17481, 28554, -6139, 22747, 27879, -9029, 10591, -5051],[2428, 25707, 22561, 13035, 13827, -27933, -4237, -11468, 19539, -26458],[22603, -24640, -27420, -12728, -17551, 3879, -9364, 20900, -3334, -26491],[7848, -26857, -7275, 25393, 19893, 16688, 1776, -8392, -22925, -4837]]"
